id,user_id,resource_type,resource_id,action,allowed,policy_id,deny_reasons,risk_score,timestamp,ip_address,user_agent
3143,U0352,WorkSchedule,WOR-22630,create,True,ALLOW_DEFAULT,,0,2025-10-18 05:43:51.217637,172.19.0.1,okhttp/4.11.0
3144,U0226,ClinicalNote,CLI-45409,read,True,ALLOW_DEFAULT,,0,2025-11-09 02:56:51.217637,10.0.1.11,okhttp/4.11.0
3145,U0392,PatientProfile,PAT-82502,create,True,ALLOW_DEFAULT,,0,2025-12-19 14:42:51.217637,10.0.1.11,Mozilla/5.0
3146,U0272,TransferRecord,TRA-32402,read,True,ALLOW_DEFAULT,,0,2025-12-16 23:04:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3147,U0402,AdmissionRecord,ADM-66648,read,True,ALLOW_DEFAULT,,0,2025-11-01 19:36:51.217637,192.168.1.20,Mozilla/5.0
3148,U0368,LabOrder,LAB-33240,read,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-02 16:42:51.217637,10.0.1.11,okhttp/4.11.0
3149,U0380,InsuranceClaim,INS-98234,create,True,ALLOW_DEFAULT,,0,2025-12-28 18:13:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3150,U0185,LabResult,LAB-20918,read,True,ALLOW_DEFAULT,,0,2025-12-02 21:56:51.217637,172.19.0.1,okhttp/4.11.0
3151,U0423,DischargeSummary,DIS-81084,read,True,ALLOW_DEFAULT,,0,2026-01-08 23:54:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3152,U0380,BillingRecord,BIL-42483,read,True,ALLOW_DEFAULT,,0,2025-11-26 09:31:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3153,U0238,StaffProfile,STA-34886,read,True,ALLOW_DEFAULT,,0,2025-11-01 00:02:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3154,U0474,TrainingRecord,TRA-89793,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-31 18:08:51.217637,10.0.0.10,okhttp/4.11.0
3155,U0165,SystemConfig,SYS-55787,read,True,ALLOW_DEFAULT,,0,2026-01-07 14:23:51.217637,10.0.1.11,Mozilla/5.0
3156,U0502,MedicalRecord,MED-79252,create,True,ALLOW_DEFAULT,,0,2025-11-30 07:03:51.217637,172.19.0.1,okhttp/4.11.0
3157,U0424,IncidentCase,INC-12593,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-23 20:22:51.217637,192.168.1.20,Mozilla/5.0
3158,U0114,BillingRecord,BIL-65376,create,True,ALLOW_DEFAULT,,0,2025-12-25 15:46:51.217637,172.19.0.1,okhttp/4.11.0
3159,U0329,DischargeSummary,DIS-80546,create,True,ALLOW_DEFAULT,,0,2025-12-04 11:03:51.217637,10.0.0.10,okhttp/4.11.0
3160,U0206,Prescription,PRE-19838,read,True,ALLOW_DEFAULT,,0,2025-12-13 10:16:51.217637,10.0.1.11,Mozilla/5.0
3161,U0022,InsuranceClaim,INS-25306,create,True,ALLOW_DEFAULT,,0,2025-11-28 19:36:51.217637,10.0.0.10,Mozilla/5.0
3162,U0021,Appointment,APP-85963,create,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-03 13:13:51.217637,10.0.1.11,okhttp/4.11.0
3163,U0383,WorkSchedule,WOR-96604,update,True,ALLOW_DEFAULT,,0,2025-12-02 04:04:51.217637,10.0.1.11,okhttp/4.11.0
3164,U0129,ClinicalNote,CLI-61221,read,True,ALLOW_DEFAULT,,0,2025-11-21 04:36:51.217637,172.19.0.1,okhttp/4.11.0
3165,U0342,MedicalReport,MED-79974,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-21 21:12:51.217637,10.0.1.11,okhttp/4.11.0
3166,U0288,TrainingRecord,TRA-22347,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-30 11:34:51.217637,172.19.0.1,Mozilla/5.0
3167,U0157,OperationReport,OPE-76483,read,True,ALLOW_DEFAULT,,0,2025-12-10 21:07:51.217637,10.0.1.11,Mozilla/5.0
3168,U0453,Appointment,APP-45760,update,True,ALLOW_DEFAULT,,0,2025-12-17 23:29:51.217637,192.168.1.20,okhttp/4.11.0
3169,U0316,TrainingRecord,TRA-49041,read,True,ALLOW_DEFAULT,,0,2026-01-06 14:06:51.217637,10.0.1.11,okhttp/4.11.0
3170,U0008,MedicalRecord,MED-68333,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-11 07:01:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3171,U0057,LabResult,LAB-65450,read,True,ALLOW_DEFAULT,,0,2025-12-10 14:46:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3172,U0270,TransferRecord,TRA-91098,read,True,ALLOW_DEFAULT,,0,2025-11-22 23:10:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3173,U0509,WorkSchedule,WOR-88025,read,True,ALLOW_DEFAULT,,0,2025-11-28 12:16:51.217637,172.19.0.1,okhttp/4.11.0
3174,U0083,Prescription,PRE-83288,create,True,ALLOW_DEFAULT,,0,2025-11-18 22:08:51.217637,172.19.0.1,Mozilla/5.0
3175,U0271,IncidentCase,INC-35367,create,True,ALLOW_DEFAULT,,0,2025-12-29 22:54:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3176,U0095,VitalSigns,VIT-47876,read,True,ALLOW_DEFAULT,,0,2026-01-02 05:54:51.217637,192.168.1.20,okhttp/4.11.0
3177,U0167,TransferRecord,TRA-37034,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-23 04:13:51.217637,10.0.0.10,Mozilla/5.0
3178,U0472,AuditLog,AUD-44763,read,True,ALLOW_DEFAULT,,0,2025-11-13 06:51:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3179,U0402,ClinicalNote,CLI-96885,create,True,ALLOW_DEFAULT,,0,2025-12-15 03:26:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3180,U0422,BillingRecord,BIL-25501,update,True,ALLOW_DEFAULT,,0,2026-01-01 22:55:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3181,U0270,ImagingResult,IMA-15122,read,True,ALLOW_DEFAULT,,0,2025-11-22 23:56:51.217637,192.168.1.20,Mozilla/5.0
3182,U0126,PatientProfile,PAT-12369,read,True,ALLOW_DEFAULT,,0,2026-01-02 08:02:51.217637,10.0.1.11,Mozilla/5.0
3183,U0063,VitalSigns,VIT-56998,create,True,ALLOW_DEFAULT,,0,2025-12-04 05:27:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3184,U0215,InsuranceClaim,INS-85121,update,True,ALLOW_DEFAULT,,0,2025-12-07 10:55:51.217637,10.0.1.11,okhttp/4.11.0
3185,U0503,WorkSchedule,WOR-73237,update,True,ALLOW_DEFAULT,,0,2025-11-14 15:51:51.217637,10.0.1.11,okhttp/4.11.0
3186,U0440,TrainingRecord,TRA-44329,read,True,ALLOW_DEFAULT,,0,2026-01-01 17:55:51.217637,10.0.0.10,okhttp/4.11.0
3187,U0419,TransferRecord,TRA-11909,read,True,ALLOW_DEFAULT,,0,2025-10-31 11:38:51.217637,192.168.1.20,Mozilla/5.0
3188,U0297,ClinicalNote,CLI-10082,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-06 06:18:51.217637,10.0.0.10,okhttp/4.11.0
3189,U0381,StaffProfile,STA-98974,read,True,ALLOW_DEFAULT,,0,2025-11-23 14:19:51.217637,10.0.0.10,okhttp/4.11.0
3190,U0377,TrainingRecord,TRA-88176,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-19 06:46:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3191,U0263,Invoice,INV-60777,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-13 12:54:51.217637,10.0.0.10,okhttp/4.11.0
3192,U0001,TransferRecord,TRA-35111,read,True,ALLOW_DEFAULT,,0,2026-01-01 00:34:51.217637,192.168.1.20,okhttp/4.11.0
3193,U0491,WorkSchedule,WOR-66622,read,True,ALLOW_DEFAULT,,0,2025-11-27 17:47:51.217637,10.0.0.10,okhttp/4.11.0
3194,U0330,StaffProfile,STA-95672,create,True,ALLOW_DEFAULT,,0,2025-10-28 15:46:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3195,U0137,StaffProfile,STA-14093,create,True,ALLOW_DEFAULT,,0,2025-10-28 04:09:51.217637,10.0.1.11,Mozilla/5.0
3196,U0107,MedicalRecord,MED-16239,update,True,ALLOW_DEFAULT,,0,2025-11-07 21:46:51.217637,172.19.0.1,Mozilla/5.0
3197,U0148,AccessPolicy,ACC-27239,update,True,ALLOW_DEFAULT,,0,2025-12-11 15:12:51.217637,10.0.0.10,Mozilla/5.0
3198,U0468,MedicalReport,MED-65304,read,True,ALLOW_DEFAULT,,0,2025-12-07 17:39:51.217637,192.168.1.20,Mozilla/5.0
3199,U0310,VitalSigns,VIT-59522,read,True,ALLOW_DEFAULT,,0,2025-10-30 19:00:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3200,U0021,WorkSchedule,WOR-90121,update,True,ALLOW_DEFAULT,,0,2025-12-11 06:15:51.217637,192.168.1.20,Mozilla/5.0
3201,U0040,LabResult,LAB-33364,read,True,ALLOW_DEFAULT,,0,2025-11-03 15:47:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3202,U0083,Prescription,PRE-40921,approve,True,ALLOW_DEFAULT,,0,2025-11-06 11:59:51.217637,172.19.0.1,Mozilla/5.0
3203,U0015,AccessPolicy,ACC-75392,update,True,ALLOW_DEFAULT,,0,2025-11-14 20:37:51.217637,192.168.1.20,Mozilla/5.0
3204,U0398,WorkSchedule,WOR-99749,read,True,ALLOW_DEFAULT,,0,2025-12-28 09:11:51.217637,172.19.0.1,Mozilla/5.0
3205,U0485,DischargeSummary,DIS-67288,read,True,ALLOW_DEFAULT,,0,2025-11-16 14:02:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3206,U0440,WorkSchedule,WOR-80041,create,True,ALLOW_DEFAULT,,0,2025-11-07 09:19:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3207,U0041,MedicalRecord,MED-27980,create,True,ALLOW_DEFAULT,,0,2025-11-13 01:18:51.217637,172.19.0.1,okhttp/4.11.0
3208,U0514,MedicalRecord,MED-31787,update,True,ALLOW_DEFAULT,,0,2025-12-20 17:48:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3209,U0308,TrainingRecord,TRA-26741,create,True,ALLOW_DEFAULT,,0,2025-12-16 19:38:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3210,U0469,PatientProfile,PAT-71905,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-08 10:40:51.217637,10.0.1.11,okhttp/4.11.0
3211,U0412,StaffProfile,STA-30585,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-25 15:03:51.217637,172.19.0.1,okhttp/4.11.0
3212,U0515,VitalSigns,VIT-90935,read,True,ALLOW_DEFAULT,,0,2025-11-18 10:16:51.217637,172.19.0.1,okhttp/4.11.0
3213,U0195,AdmissionRecord,ADM-52562,read,True,ALLOW_DEFAULT,,0,2025-11-02 10:48:51.217637,10.0.1.11,okhttp/4.11.0
3214,U0025,StaffProfile,STA-99295,update,True,ALLOW_DEFAULT,,0,2026-01-02 12:02:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3215,U0002,Prescription,PRE-23291,approve,True,ALLOW_DEFAULT,,0,2025-11-23 20:24:51.217637,10.0.0.10,okhttp/4.11.0
3216,U0124,LabOrder,LAB-90602,create,True,ALLOW_DEFAULT,,0,2025-10-25 12:53:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3217,U0241,AuditLog,AUD-79349,read,True,ALLOW_DEFAULT,,0,2026-01-03 09:50:51.217637,10.0.0.10,Mozilla/5.0
3218,U0355,AdmissionRecord,ADM-43859,read,True,ALLOW_DEFAULT,,0,2025-11-27 16:30:51.217637,192.168.1.20,Mozilla/5.0
3219,U0477,VitalSigns,VIT-57988,read,True,ALLOW_DEFAULT,,0,2025-12-15 00:25:51.217637,10.0.1.11,Mozilla/5.0
3220,U0339,Invoice,INV-67456,read,True,ALLOW_DEFAULT,,0,2026-01-05 10:15:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3221,U0217,IncidentCase,INC-70456,update,True,ALLOW_DEFAULT,,0,2025-10-28 17:27:51.217637,172.19.0.1,okhttp/4.11.0
3222,U0239,TransferRecord,TRA-70222,read,True,ALLOW_DEFAULT,,0,2025-11-05 00:59:51.217637,172.19.0.1,Mozilla/5.0
3223,U0165,SystemConfig,SYS-14803,read,True,ALLOW_DEFAULT,,0,2025-11-17 05:34:51.217637,10.0.1.11,Mozilla/5.0
3224,U0120,PatientProfile,PAT-39130,read,True,ALLOW_DEFAULT,,0,2025-11-04 15:48:51.217637,10.0.0.10,okhttp/4.11.0
3225,U0224,MedicalRecord,MED-18997,read,True,ALLOW_DEFAULT,,0,2025-12-19 13:06:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3226,U0201,AdmissionRecord,ADM-88757,read,True,ALLOW_DEFAULT,,0,2026-01-15 03:02:51.217637,10.0.1.11,Mozilla/5.0
3227,U0477,StaffProfile,STA-72185,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-02 22:45:51.217637,10.0.1.11,okhttp/4.11.0
3228,U0393,ClinicalNote,CLI-72903,read,True,ALLOW_DEFAULT,,0,2025-12-06 08:11:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3229,U0187,AdmissionRecord,ADM-66989,read,True,ALLOW_DEFAULT,,0,2025-11-03 15:10:51.217637,172.19.0.1,okhttp/4.11.0
3230,U0412,ClinicalNote,CLI-26020,read,True,ALLOW_DEFAULT,,0,2025-11-27 09:48:51.217637,172.19.0.1,Mozilla/5.0
3231,U0374,WorkSchedule,WOR-52917,create,True,ALLOW_DEFAULT,,0,2025-12-23 05:42:51.217637,10.0.1.11,Mozilla/5.0
3232,U0209,Appointment,APP-16553,read,True,ALLOW_DEFAULT,,0,2025-10-27 03:06:51.217637,10.0.0.10,Mozilla/5.0
3233,U0131,TrainingRecord,TRA-34640,read,True,ALLOW_DEFAULT,,0,2025-11-13 12:22:51.217637,172.19.0.1,Mozilla/5.0
3234,U0286,TrainingRecord,TRA-68024,read,True,ALLOW_DEFAULT,,0,2025-12-24 10:54:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3235,U0208,TrainingRecord,TRA-87181,create,True,ALLOW_DEFAULT,,0,2026-01-10 17:36:51.217637,10.0.0.10,Mozilla/5.0
3236,U0153,LabOrder,LAB-27898,read,True,ALLOW_DEFAULT,,0,2025-12-10 09:04:51.217637,172.19.0.1,Mozilla/5.0
3237,U0024,PatientProfile,PAT-44339,update,True,ALLOW_DEFAULT,,0,2026-01-14 07:57:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3238,U0095,TransferRecord,TRA-86786,read,True,ALLOW_DEFAULT,,0,2025-12-28 19:44:51.217637,10.0.0.10,okhttp/4.11.0
3239,U0002,MedicalRecord,MED-79765,read,True,ALLOW_DEFAULT,,0,2025-12-11 02:22:51.217637,172.19.0.1,Mozilla/5.0
3240,U0223,PatientProfile,PAT-79637,read,True,ALLOW_DEFAULT,,0,2026-01-08 08:19:51.217637,10.0.1.11,okhttp/4.11.0
3241,U0444,BillingRecord,BIL-22478,update,True,ALLOW_DEFAULT,,0,2025-12-20 23:49:51.217637,10.0.0.10,okhttp/4.11.0
3242,U0047,MedicalReport,MED-78428,read,True,ALLOW_DEFAULT,,0,2025-11-13 07:56:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3243,U0029,LabOrder,LAB-46298,read,True,ALLOW_DEFAULT,,0,2025-12-23 21:24:51.217637,172.19.0.1,okhttp/4.11.0
3244,U0357,Appointment,APP-70007,update,True,ALLOW_DEFAULT,,0,2025-12-09 22:32:51.217637,172.19.0.1,Mozilla/5.0
3245,U0073,VitalSigns,VIT-74261,update,True,ALLOW_DEFAULT,,0,2025-11-16 19:08:51.217637,172.19.0.1,okhttp/4.11.0
3246,U0351,InsuranceClaim,INS-24570,update,True,ALLOW_DEFAULT,,0,2026-01-02 13:58:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3247,U0397,ImagingResult,IMA-86520,read,True,ALLOW_DEFAULT,,0,2025-11-29 00:13:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3248,U0145,TrainingRecord,TRA-34580,update,True,ALLOW_DEFAULT,,0,2025-12-15 01:53:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3249,U0051,WorkSchedule,WOR-86100,update,True,ALLOW_DEFAULT,,0,2025-12-05 01:11:51.217637,172.19.0.1,Mozilla/5.0
3250,U0011,VitalSigns,VIT-44848,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-29 05:35:51.217637,10.0.1.11,Mozilla/5.0
3251,U0127,SystemConfig,SYS-78560,read,True,ALLOW_DEFAULT,,0,2025-11-22 11:56:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3252,U0426,TransferRecord,TRA-93649,read,True,ALLOW_DEFAULT,,0,2025-10-20 14:09:51.217637,10.0.1.11,okhttp/4.11.0
3253,U0353,StaffProfile,STA-80303,read,True,ALLOW_DEFAULT,,0,2025-10-28 06:31:51.217637,10.0.0.10,okhttp/4.11.0
3254,U0393,ImagingResult,IMA-80617,read,True,ALLOW_DEFAULT,,0,2025-10-25 03:36:51.217637,172.19.0.1,Mozilla/5.0
3255,U0320,IncidentCase,INC-12970,update,True,ALLOW_DEFAULT,,0,2025-12-24 01:15:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3256,U0323,IncidentCase,INC-16159,create,True,ALLOW_DEFAULT,,0,2025-11-20 14:28:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3257,U0137,TrainingRecord,TRA-65438,create,True,ALLOW_DEFAULT,,0,2025-12-10 03:42:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3258,U0506,MedicalReport,MED-21721,read,True,ALLOW_DEFAULT,,0,2025-12-14 01:12:51.217637,172.19.0.1,okhttp/4.11.0
3259,U0499,AuditLog,AUD-70906,read,True,ALLOW_DEFAULT,,0,2026-01-13 09:03:51.217637,10.0.0.10,okhttp/4.11.0
3260,U0269,BillingRecord,BIL-98255,update,True,ALLOW_DEFAULT,,0,2025-11-22 19:15:51.217637,10.0.0.10,okhttp/4.11.0
3261,U0036,SystemConfig,SYS-85454,read,True,ALLOW_DEFAULT,,0,2025-11-08 20:04:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3262,U0082,WorkSchedule,WOR-26469,read,True,ALLOW_DEFAULT,,0,2026-01-03 12:21:51.217637,192.168.1.20,Mozilla/5.0
3263,U0039,MedicalReport,MED-55817,read,True,ALLOW_DEFAULT,,0,2025-10-28 22:13:51.217637,10.0.1.11,okhttp/4.11.0
3264,U0165,AuditLog,AUD-79614,read,True,ALLOW_DEFAULT,,0,2025-11-16 18:02:51.217637,10.0.0.10,okhttp/4.11.0
3265,U0496,OperationReport,OPE-47146,read,True,ALLOW_DEFAULT,,0,2025-11-16 17:16:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3266,U0353,StaffProfile,STA-37077,read,True,ALLOW_DEFAULT,,0,2025-11-23 08:08:51.217637,10.0.0.10,Mozilla/5.0
3267,U0291,AuditLog,AUD-75036,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-05 14:32:51.217637,192.168.1.20,Mozilla/5.0
3268,U0158,Appointment,APP-20337,create,True,ALLOW_DEFAULT,,0,2025-11-06 15:25:51.217637,172.19.0.1,okhttp/4.11.0
3269,U0220,LabResult,LAB-84494,read,True,ALLOW_DEFAULT,,0,2025-11-09 05:16:51.217637,10.0.1.11,Mozilla/5.0
3270,U0066,IncidentCase,INC-17910,create,True,ALLOW_DEFAULT,,0,2025-12-20 23:54:51.217637,10.0.0.10,okhttp/4.11.0
3271,U0461,MedicalReport,MED-66387,read,True,ALLOW_DEFAULT,,0,2025-10-26 02:41:51.217637,172.19.0.1,okhttp/4.11.0
3272,U0508,Appointment,APP-97249,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-09 07:23:51.217637,10.0.0.10,okhttp/4.11.0
3273,U0213,InsuranceClaim,INS-59227,create,True,ALLOW_DEFAULT,,0,2025-11-08 16:18:51.217637,192.168.1.20,okhttp/4.11.0
3274,U0320,AccessPolicy,ACC-25163,update,True,ALLOW_DEFAULT,,0,2025-10-27 02:31:51.217637,192.168.1.20,Mozilla/5.0
3275,U0464,MedicalReport,MED-90405,read,True,ALLOW_DEFAULT,,0,2025-10-21 18:21:51.217637,10.0.1.11,okhttp/4.11.0
3276,U0515,StaffProfile,STA-73721,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-03 10:16:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3277,U0499,Invoice,INV-87922,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-25 06:48:51.217637,192.168.1.20,Mozilla/5.0
3278,U0466,VitalSigns,VIT-48664,read,True,ALLOW_DEFAULT,,0,2025-11-03 00:10:51.217637,10.0.0.10,Mozilla/5.0
3279,U0219,Prescription,PRE-19003,create,True,ALLOW_DEFAULT,,0,2025-12-31 06:04:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3280,U0062,MedicalRecord,MED-91717,read,True,ALLOW_DEFAULT,,0,2025-12-20 06:59:51.217637,192.168.1.20,Mozilla/5.0
3281,U0047,VitalSigns,VIT-53877,read,True,ALLOW_DEFAULT,,0,2025-12-05 14:56:51.217637,172.19.0.1,Mozilla/5.0
3282,U0449,PatientProfile,PAT-58929,read,True,ALLOW_DEFAULT,,0,2026-01-13 13:45:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3283,U0150,AdmissionRecord,ADM-81678,read,True,ALLOW_DEFAULT,,0,2025-10-17 23:59:51.217637,10.0.1.11,Mozilla/5.0
3284,U0131,PatientProfile,PAT-44610,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-30 21:04:51.217637,192.168.1.20,Mozilla/5.0
3285,U0112,ClinicalNote,CLI-76730,read,True,ALLOW_DEFAULT,,0,2026-01-05 07:01:51.217637,10.0.0.10,Mozilla/5.0
3286,U0465,DischargeSummary,DIS-45466,read,True,ALLOW_DEFAULT,,0,2025-11-28 03:32:51.217637,10.0.0.10,okhttp/4.11.0
3287,U0483,Invoice,INV-87591,create,True,ALLOW_DEFAULT,,0,2025-11-15 17:47:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3288,U0136,FinancialReport,FIN-15885,read,True,ALLOW_DEFAULT,,0,2025-11-24 23:18:51.217637,192.168.1.20,Mozilla/5.0
3289,U0359,AuditLog,AUD-84667,read,True,ALLOW_DEFAULT,,0,2025-11-02 16:46:51.217637,10.0.1.11,okhttp/4.11.0
3290,U0052,SystemConfig,SYS-90434,update,True,ALLOW_DEFAULT,,0,2025-12-03 05:33:51.217637,192.168.1.20,Mozilla/5.0
3291,U0059,WorkSchedule,WOR-24665,create,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-03 18:34:51.217637,10.0.1.11,Mozilla/5.0
3292,U0394,ImagingOrder,IMA-27797,create,True,ALLOW_DEFAULT,,0,2026-01-02 21:07:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3293,U0256,FinancialReport,FIN-12788,read,True,ALLOW_DEFAULT,,0,2025-12-15 07:21:51.217637,192.168.1.20,okhttp/4.11.0
3294,U0245,LabOrder,LAB-23848,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-25 20:13:51.217637,192.168.1.20,Mozilla/5.0
3295,U0064,PatientProfile,PAT-36620,read,True,ALLOW_DEFAULT,,0,2025-11-14 15:44:51.217637,10.0.1.11,okhttp/4.11.0
3296,U0061,IncidentCase,INC-18520,create,True,ALLOW_DEFAULT,,0,2025-12-03 01:26:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3297,U0005,ImagingResult,IMA-95445,read,True,ALLOW_DEFAULT,,0,2025-12-24 22:03:51.217637,172.19.0.1,okhttp/4.11.0
3298,U0397,VitalSigns,VIT-38108,read,True,ALLOW_DEFAULT,,0,2025-11-23 17:24:51.217637,172.19.0.1,Mozilla/5.0
3299,U0425,Invoice,INV-22359,read,True,ALLOW_DEFAULT,,0,2025-11-08 01:19:51.217637,10.0.0.10,okhttp/4.11.0
3300,U0278,BillingRecord,BIL-55758,read,True,ALLOW_DEFAULT,,0,2025-11-04 10:56:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3301,U0378,AccessPolicy,ACC-61891,read,True,ALLOW_DEFAULT,,0,2025-10-30 00:23:51.217637,172.19.0.1,Mozilla/5.0
3302,U0200,SystemConfig,SYS-44336,read,True,ALLOW_DEFAULT,,0,2025-10-24 01:28:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3303,U0214,TrainingRecord,TRA-14567,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-22 19:16:51.217637,172.19.0.1,Mozilla/5.0
3304,U0127,AuditLog,AUD-45196,read,True,ALLOW_DEFAULT,,0,2025-12-25 21:06:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3305,U0298,StaffProfile,STA-87537,read,True,ALLOW_DEFAULT,,0,2026-01-02 05:50:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3306,U0345,ClinicalNote,CLI-45484,read,True,ALLOW_DEFAULT,,0,2025-11-20 16:17:51.217637,10.0.1.11,okhttp/4.11.0
3307,U0080,StaffProfile,STA-91446,create,True,ALLOW_DEFAULT,,0,2025-11-30 19:50:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3308,U0503,Prescription,PRE-28900,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-25 05:08:51.217637,172.19.0.1,okhttp/4.11.0
3309,U0075,VitalSigns,VIT-86989,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-23 08:26:51.217637,192.168.1.20,PostmanRuntime/7.51.0
3310,U0447,AccessPolicy,ACC-85279,update,True,ALLOW_DEFAULT,,0,2025-11-23 22:08:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3311,U0483,BillingRecord,BIL-75012,read,True,ALLOW_DEFAULT,,0,2026-01-02 12:39:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3312,U0400,PatientProfile,PAT-44736,read,True,ALLOW_DEFAULT,,0,2026-01-01 15:40:51.217637,10.0.1.11,PostmanRuntime/7.51.0
3313,U0384,AdmissionRecord,ADM-79936,read,True,ALLOW_DEFAULT,,0,2026-01-01 07:03:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3314,U0103,StaffProfile,STA-78922,read,True,ALLOW_DEFAULT,,0,2025-11-26 04:12:51.217637,10.0.0.10,okhttp/4.11.0
3315,U0475,StaffProfile,STA-72244,create,True,ALLOW_DEFAULT,,0,2025-10-18 23:31:51.217637,10.0.1.11,okhttp/4.11.0
3316,U0115,InsuranceClaim,INS-95563,update,True,ALLOW_DEFAULT,,0,2025-11-02 08:19:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3317,U0030,AuditLog,AUD-87929,read,True,ALLOW_DEFAULT,,0,2025-11-17 09:37:51.217637,10.0.1.11,Mozilla/5.0
3318,U0066,PatientProfile,PAT-27765,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-24 06:24:51.217637,172.19.0.1,PostmanRuntime/7.51.0
3319,U0219,AdmissionRecord,ADM-86466,read,True,ALLOW_DEFAULT,,0,2025-10-20 17:25:51.217637,10.0.0.10,Mozilla/5.0
3320,U0006,Appointment,APP-51024,update,True,ALLOW_DEFAULT,,0,2025-10-20 14:54:51.217637,10.0.0.10,PostmanRuntime/7.51.0
3321,U0126,ClinicalNote,CLI-53717,read,True,ALLOW_DEFAULT,,0,2026-01-12 20:14:51.217637,10.0.0.10,PostmanRuntime/7.51.0
