id,user_id,resource_type,resource_id,action,allowed,policy_id,deny_reasons,risk_score,timestamp,ip_address,user_agent
802,U0258,SystemConfig,SYS-38697,read,True,ALLOW_DEFAULT,,0,2026-01-06 11:27:51.217637,172.19.0.1,okhttp/4.11.0
803,U0218,Appointment,APP-42239,read,True,ALLOW_DEFAULT,,0,2025-11-03 03:20:51.217637,10.0.1.11,PostmanRuntime/7.51.0
804,U0347,WorkSchedule,WOR-23263,read,True,ALLOW_DEFAULT,,0,2025-10-19 19:10:51.217637,10.0.1.11,Mozilla/5.0
805,U0000,MedicalRecord,MED-54352,update,True,ALLOW_DEFAULT,,0,2026-01-11 02:17:51.217637,10.0.1.11,Mozilla/5.0
806,U0208,WorkSchedule,WOR-58804,update,True,ALLOW_DEFAULT,,0,2025-12-17 01:05:51.217637,10.0.1.11,okhttp/4.11.0
807,U0434,TrainingRecord,TRA-66848,update,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-05 20:11:51.217637,10.0.0.10,PostmanRuntime/7.51.0
808,U0429,ClinicalNote,CLI-34856,read,True,ALLOW_DEFAULT,,0,2025-11-04 08:03:51.217637,192.168.1.20,okhttp/4.11.0
809,U0016,OperationReport,OPE-66300,read,True,ALLOW_DEFAULT,,0,2026-01-14 19:33:51.217637,10.0.1.11,PostmanRuntime/7.51.0
810,U0144,FinancialReport,FIN-34785,read,True,ALLOW_DEFAULT,,0,2026-01-03 15:51:51.217637,172.19.0.1,PostmanRuntime/7.51.0
811,U0500,MedicalRecord,MED-92504,read,True,ALLOW_DEFAULT,,0,2025-12-29 07:21:51.217637,172.19.0.1,PostmanRuntime/7.51.0
812,U0068,InsuranceClaim,INS-74092,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-05 22:24:51.217637,10.0.0.10,Mozilla/5.0
813,U0233,OperationReport,OPE-18503,read,True,ALLOW_DEFAULT,,0,2025-11-02 03:04:51.217637,192.168.1.20,okhttp/4.11.0
814,U0166,Invoice,INV-75350,update,True,ALLOW_DEFAULT,,0,2025-12-04 02:51:51.217637,192.168.1.20,PostmanRuntime/7.51.0
815,U0266,AccessPolicy,ACC-78875,update,True,ALLOW_DEFAULT,,0,2025-12-20 02:29:51.217637,192.168.1.20,okhttp/4.11.0
816,U0270,StaffProfile,STA-45171,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-09 18:56:51.217637,192.168.1.20,okhttp/4.11.0
817,U0354,InsuranceClaim,INS-95162,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-21 05:16:51.217637,10.0.1.11,PostmanRuntime/7.51.0
818,U0308,Appointment,APP-40721,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-22 22:10:51.217637,10.0.1.11,Mozilla/5.0
819,U0006,PatientProfile,PAT-84890,update,True,ALLOW_DEFAULT,,0,2025-11-01 04:44:51.217637,172.19.0.1,Mozilla/5.0
820,U0001,ClinicalNote,CLI-21013,read,True,ALLOW_DEFAULT,,0,2025-11-13 17:51:51.217637,192.168.1.20,okhttp/4.11.0
821,U0318,Appointment,APP-15392,update,True,ALLOW_DEFAULT,,0,2025-11-29 05:40:51.217637,172.19.0.1,Mozilla/5.0
822,U0093,PatientProfile,PAT-63602,update,True,ALLOW_DEFAULT,,0,2025-11-20 08:09:51.217637,192.168.1.20,Mozilla/5.0
823,U0058,StaffProfile,STA-33536,create,True,ALLOW_DEFAULT,,0,2025-11-27 02:11:51.217637,10.0.1.11,Mozilla/5.0
824,U0486,Invoice,INV-20802,update,True,ALLOW_DEFAULT,,0,2025-11-13 16:42:51.217637,10.0.0.10,Mozilla/5.0
825,U0500,Appointment,APP-25543,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-24 09:10:51.217637,172.19.0.1,PostmanRuntime/7.51.0
826,U0097,Prescription,PRE-35774,approve,True,ALLOW_DEFAULT,,0,2025-12-18 08:06:51.217637,172.19.0.1,Mozilla/5.0
827,U0403,SystemConfig,SYS-34987,update,True,ALLOW_DEFAULT,,0,2025-12-21 02:48:51.217637,10.0.1.11,okhttp/4.11.0
828,U0336,Prescription,PRE-11118,create,True,ALLOW_DEFAULT,,0,2025-12-26 23:34:51.217637,172.19.0.1,Mozilla/5.0
829,U0135,AccessPolicy,ACC-63183,read,True,ALLOW_DEFAULT,,0,2025-12-31 16:42:51.217637,10.0.0.10,Mozilla/5.0
830,U0337,FinancialReport,FIN-62101,read,True,ALLOW_DEFAULT,,0,2025-11-07 14:28:51.217637,10.0.1.11,okhttp/4.11.0
831,U0006,Appointment,APP-40634,create,True,ALLOW_DEFAULT,,0,2025-12-03 20:09:51.217637,192.168.1.20,okhttp/4.11.0
832,U0439,Prescription,PRE-21255,approve,True,ALLOW_DEFAULT,,0,2025-11-15 09:14:51.217637,10.0.1.11,Mozilla/5.0
833,U0018,LabResult,LAB-37470,read,True,ALLOW_DEFAULT,,0,2025-11-26 19:37:51.217637,192.168.1.20,okhttp/4.11.0
834,U0497,ClinicalNote,CLI-85695,read,True,ALLOW_DEFAULT,,0,2026-01-05 10:03:51.217637,10.0.1.11,Mozilla/5.0
835,U0307,MedicalRecord,MED-75509,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-30 15:39:51.217637,172.19.0.1,Mozilla/5.0
836,U0272,LabResult,LAB-99884,read,True,ALLOW_DEFAULT,,0,2025-12-25 09:27:51.217637,192.168.1.20,okhttp/4.11.0
837,U0290,IncidentCase,INC-86933,create,True,ALLOW_DEFAULT,,0,2025-10-20 00:05:51.217637,10.0.0.10,PostmanRuntime/7.51.0
838,U0258,SystemConfig,SYS-84473,update,True,ALLOW_DEFAULT,,0,2025-12-14 05:13:51.217637,192.168.1.20,Mozilla/5.0
839,U0021,TrainingRecord,TRA-18350,create,True,ALLOW_DEFAULT,,0,2025-12-05 12:55:51.217637,192.168.1.20,PostmanRuntime/7.51.0
840,U0112,VitalSigns,VIT-84647,update,True,ALLOW_DEFAULT,,0,2026-01-13 10:42:51.217637,192.168.1.20,okhttp/4.11.0
841,U0395,Prescription,PRE-32468,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-27 09:11:51.217637,10.0.1.11,PostmanRuntime/7.51.0
842,U0150,TransferRecord,TRA-74043,read,True,ALLOW_DEFAULT,,0,2025-10-20 07:56:51.217637,10.0.1.11,PostmanRuntime/7.51.0
843,U0220,LabResult,LAB-47200,read,True,ALLOW_DEFAULT,,0,2025-11-05 15:05:51.217637,10.0.1.11,Mozilla/5.0
844,U0202,SystemConfig,SYS-69593,read,True,ALLOW_DEFAULT,,0,2025-10-23 02:49:51.217637,172.19.0.1,okhttp/4.11.0
845,U0043,MedicalReport,MED-63852,read,True,ALLOW_DEFAULT,,0,2025-11-22 11:41:51.217637,10.0.1.11,PostmanRuntime/7.51.0
846,U0145,TrainingRecord,TRA-72685,create,True,ALLOW_DEFAULT,,0,2025-12-24 12:44:51.217637,10.0.0.10,Mozilla/5.0
847,U0374,LabOrder,LAB-27030,create,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-05 02:50:51.217637,10.0.1.11,Mozilla/5.0
848,U0079,DischargeSummary,DIS-72230,read,True,ALLOW_DEFAULT,,0,2025-11-01 08:10:51.217637,172.19.0.1,okhttp/4.11.0
849,U0056,IncidentCase,INC-99762,read,True,ALLOW_DEFAULT,,0,2025-11-28 15:55:51.217637,172.19.0.1,PostmanRuntime/7.51.0
850,U0459,ClinicalNote,CLI-68422,read,True,ALLOW_DEFAULT,,0,2025-10-23 17:03:51.217637,192.168.1.20,okhttp/4.11.0
851,U0457,Appointment,APP-53108,read,True,ALLOW_DEFAULT,,0,2026-01-08 17:54:51.217637,192.168.1.20,Mozilla/5.0
852,U0057,MedicalRecord,MED-21941,read,True,ALLOW_DEFAULT,,0,2025-11-13 02:16:51.217637,192.168.1.20,Mozilla/5.0
853,U0425,Invoice,INV-61260,read,True,ALLOW_DEFAULT,,0,2025-12-12 16:29:51.217637,10.0.1.11,Mozilla/5.0
854,U0437,DischargeSummary,DIS-66633,read,True,ALLOW_DEFAULT,,0,2025-11-28 13:27:51.217637,192.168.1.20,okhttp/4.11.0
855,U0206,TransferRecord,TRA-22521,read,True,ALLOW_DEFAULT,,0,2025-11-22 17:02:51.217637,10.0.0.10,PostmanRuntime/7.51.0
856,U0060,Prescription,PRE-45884,update,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-06 05:17:51.217637,172.19.0.1,okhttp/4.11.0
857,U0406,WorkSchedule,WOR-38476,read,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-08 14:28:51.217637,192.168.1.20,Mozilla/5.0
858,U0380,WorkSchedule,WOR-25889,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-20 10:49:51.217637,10.0.0.10,PostmanRuntime/7.51.0
859,U0370,Prescription,PRE-63752,approve,True,ALLOW_DEFAULT,,0,2025-11-27 22:24:51.217637,10.0.1.11,Mozilla/5.0
860,U0079,PatientProfile,PAT-70577,read,True,ALLOW_DEFAULT,,0,2025-10-20 07:40:51.217637,10.0.0.10,okhttp/4.11.0
861,U0149,IncidentCase,INC-70542,read,True,ALLOW_DEFAULT,,0,2025-11-21 13:57:51.217637,172.19.0.1,okhttp/4.11.0
862,U0177,AccessPolicy,ACC-61992,read,True,ALLOW_DEFAULT,,0,2025-10-21 07:50:51.217637,10.0.0.10,Mozilla/5.0
863,U0508,AccessPolicy,ACC-52875,read,True,ALLOW_DEFAULT,,0,2025-12-17 21:35:51.217637,192.168.1.20,Mozilla/5.0
864,U0319,MedicalRecord,MED-81883,read,True,ALLOW_DEFAULT,,0,2025-12-16 16:36:51.217637,10.0.1.11,okhttp/4.11.0
865,U0090,VitalSigns,VIT-71707,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-31 13:33:51.217637,172.19.0.1,PostmanRuntime/7.51.0
866,U0068,BillingRecord,BIL-89559,update,True,ALLOW_DEFAULT,,0,2025-10-27 00:53:51.217637,10.0.1.11,Mozilla/5.0
867,U0221,LabResult,LAB-32079,read,True,ALLOW_DEFAULT,,0,2025-10-24 22:48:51.217637,10.0.0.10,okhttp/4.11.0
868,U0072,ImagingResult,IMA-56935,read,True,ALLOW_DEFAULT,,0,2025-11-03 02:01:51.217637,10.0.1.11,okhttp/4.11.0
869,U0100,SystemConfig,SYS-67941,read,True,ALLOW_DEFAULT,,0,2025-12-20 07:22:51.217637,10.0.0.10,okhttp/4.11.0
870,U0335,DischargeSummary,DIS-96840,create,True,ALLOW_DEFAULT,,0,2025-12-22 02:20:51.217637,10.0.0.10,Mozilla/5.0
871,U0317,ImagingResult,IMA-16870,read,True,ALLOW_DEFAULT,,0,2025-12-11 08:06:51.217637,10.0.0.10,PostmanRuntime/7.51.0
872,U0398,WorkSchedule,WOR-42728,create,True,ALLOW_DEFAULT,,0,2025-11-20 23:44:51.217637,10.0.1.11,PostmanRuntime/7.51.0
873,U0327,LabResult,LAB-13662,read,True,ALLOW_DEFAULT,,0,2025-10-19 05:07:51.217637,172.19.0.1,PostmanRuntime/7.51.0
874,U0151,BillingRecord,BIL-38910,read,True,ALLOW_DEFAULT,,0,2026-01-13 03:43:51.217637,10.0.0.10,okhttp/4.11.0
875,U0246,FinancialReport,FIN-15768,read,True,ALLOW_DEFAULT,,0,2025-11-24 17:23:51.217637,10.0.0.10,Mozilla/5.0
876,U0000,DischargeSummary,DIS-34844,create,True,ALLOW_DEFAULT,,0,2025-12-13 17:56:51.217637,10.0.1.11,okhttp/4.11.0
877,U0248,LabResult,LAB-25834,read,True,ALLOW_DEFAULT,,0,2025-11-08 01:01:51.217637,10.0.1.11,PostmanRuntime/7.51.0
878,U0258,SystemConfig,SYS-11965,read,True,ALLOW_DEFAULT,,0,2025-11-23 11:48:51.217637,172.19.0.1,PostmanRuntime/7.51.0
879,U0384,Appointment,APP-38848,create,True,ALLOW_DEFAULT,,0,2025-10-23 21:31:51.217637,172.19.0.1,okhttp/4.11.0
880,U0012,OperationReport,OPE-18825,read,True,ALLOW_DEFAULT,,0,2026-01-06 11:38:51.217637,10.0.1.11,Mozilla/5.0
881,U0341,IncidentCase,INC-75480,create,True,ALLOW_DEFAULT,,0,2026-01-15 08:56:51.217637,10.0.0.10,okhttp/4.11.0
882,U0303,FinancialReport,FIN-32473,read,True,ALLOW_DEFAULT,,0,2025-11-09 19:41:51.217637,10.0.0.10,okhttp/4.11.0
883,U0183,InsuranceClaim,INS-98853,create,True,ALLOW_DEFAULT,,0,2026-01-10 01:02:51.217637,10.0.1.11,Mozilla/5.0
884,U0351,Invoice,INV-97342,update,True,ALLOW_DEFAULT,,0,2025-11-30 18:32:51.217637,10.0.0.10,Mozilla/5.0
885,U0368,IncidentCase,INC-68839,create,True,ALLOW_DEFAULT,,0,2025-11-21 16:37:51.217637,10.0.1.11,okhttp/4.11.0
886,U0233,StaffProfile,STA-40488,create,True,ALLOW_DEFAULT,,0,2025-10-19 19:39:51.217637,10.0.0.10,Mozilla/5.0
887,U0162,LabResult,LAB-41922,read,True,ALLOW_DEFAULT,,0,2025-12-13 07:12:51.217637,10.0.0.10,PostmanRuntime/7.51.0
888,U0085,InsuranceClaim,INS-48877,read,True,ALLOW_DEFAULT,,0,2025-11-05 06:37:51.217637,10.0.1.11,Mozilla/5.0
889,U0205,SystemConfig,SYS-41203,read,True,ALLOW_DEFAULT,,0,2026-01-09 22:32:51.217637,192.168.1.20,okhttp/4.11.0
890,U0183,VitalSigns,VIT-46454,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-15 18:59:51.217637,10.0.0.10,okhttp/4.11.0
891,U0026,PatientProfile,PAT-94940,update,True,ALLOW_DEFAULT,,0,2025-12-30 20:42:51.217637,172.19.0.1,PostmanRuntime/7.51.0
892,U0361,Invoice,INV-54922,update,True,ALLOW_DEFAULT,,0,2025-11-08 22:31:51.217637,10.0.1.11,okhttp/4.11.0
893,U0390,TransferRecord,TRA-39156,read,True,ALLOW_DEFAULT,,0,2025-12-12 05:39:51.217637,192.168.1.20,okhttp/4.11.0
894,U0462,InsuranceClaim,INS-92546,read,True,ALLOW_DEFAULT,,0,2025-10-18 10:31:51.217637,10.0.0.10,Mozilla/5.0
895,U0028,VitalSigns,VIT-16829,read,True,ALLOW_DEFAULT,,0,2025-12-14 15:06:51.217637,10.0.1.11,PostmanRuntime/7.51.0
896,U0456,ClinicalNote,CLI-87677,read,True,ALLOW_DEFAULT,,0,2025-12-06 20:17:51.217637,10.0.1.11,PostmanRuntime/7.51.0
897,U0090,StaffProfile,STA-71220,read,True,ALLOW_DEFAULT,,0,2025-11-15 05:43:51.217637,10.0.1.11,okhttp/4.11.0
898,U0424,InsuranceClaim,INS-33125,create,True,ALLOW_DEFAULT,,0,2025-12-12 00:49:51.217637,10.0.1.11,Mozilla/5.0
899,U0243,ImagingResult,IMA-93309,read,True,ALLOW_DEFAULT,,0,2025-11-05 05:17:51.217637,172.19.0.1,Mozilla/5.0
900,U0110,VitalSigns,VIT-62198,update,True,ALLOW_DEFAULT,,0,2025-11-21 06:27:51.217637,10.0.1.11,Mozilla/5.0
901,U0161,ImagingResult,IMA-89874,read,True,ALLOW_DEFAULT,,0,2025-12-23 18:47:51.217637,192.168.1.20,PostmanRuntime/7.51.0
902,U0351,InsuranceClaim,INS-12596,read,True,ALLOW_DEFAULT,,0,2025-12-26 05:46:51.217637,192.168.1.20,Mozilla/5.0
903,U0356,TrainingRecord,TRA-49351,read,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-11 01:30:51.217637,10.0.1.11,okhttp/4.11.0
904,U0141,VitalSigns,VIT-59866,create,True,ALLOW_DEFAULT,,0,2025-11-29 02:10:51.217637,172.19.0.1,Mozilla/5.0
905,U0080,TrainingRecord,TRA-89432,update,True,ALLOW_DEFAULT,,0,2025-11-30 15:44:51.217637,10.0.0.10,Mozilla/5.0
906,U0110,ImagingResult,IMA-35652,read,True,ALLOW_DEFAULT,,0,2025-10-31 23:19:51.217637,10.0.1.11,PostmanRuntime/7.51.0
907,U0329,ImagingResult,IMA-59054,read,True,ALLOW_DEFAULT,,0,2025-12-01 14:54:51.217637,192.168.1.20,Mozilla/5.0
908,U0317,IncidentCase,INC-58908,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-11-21 20:15:51.217637,192.168.1.20,Mozilla/5.0
909,U0279,Appointment,APP-19336,update,True,ALLOW_DEFAULT,,0,2025-11-24 02:19:51.217637,10.0.0.10,PostmanRuntime/7.51.0
910,U0140,TransferRecord,TRA-31281,read,True,ALLOW_DEFAULT,,0,2025-11-04 13:36:51.217637,192.168.1.20,Mozilla/5.0
911,U0366,MedicalReport,MED-76795,read,True,ALLOW_DEFAULT,,0,2025-12-21 10:25:51.217637,192.168.1.20,okhttp/4.11.0
912,U0374,StaffProfile,STA-95315,create,True,ALLOW_DEFAULT,,0,2025-11-21 23:05:51.217637,192.168.1.20,okhttp/4.11.0
913,U0292,ImagingResult,IMA-14522,read,True,ALLOW_DEFAULT,,0,2026-01-09 18:17:51.217637,172.19.0.1,okhttp/4.11.0
914,U0216,AuditLog,AUD-97251,read,True,ALLOW_DEFAULT,,0,2025-12-15 15:04:51.217637,10.0.1.11,Mozilla/5.0
915,U0511,DischargeSummary,DIS-29315,read,True,ALLOW_DEFAULT,,0,2025-11-10 00:49:51.217637,10.0.1.11,okhttp/4.11.0
916,U0509,FinancialReport,FIN-11617,read,True,ALLOW_DEFAULT,,0,2025-10-28 12:19:51.217637,10.0.0.10,okhttp/4.11.0
917,U0261,PatientProfile,PAT-62122,update,True,ALLOW_DEFAULT,,0,2025-12-21 03:44:51.217637,10.0.0.10,okhttp/4.11.0
918,U0235,Appointment,APP-31734,create,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-01 09:55:51.217637,192.168.1.20,Mozilla/5.0
919,U0112,AdmissionRecord,ADM-79887,read,True,ALLOW_DEFAULT,,0,2025-12-16 19:48:51.217637,192.168.1.20,okhttp/4.11.0
920,U0110,LabResult,LAB-21648,read,True,ALLOW_DEFAULT,,0,2025-10-27 20:01:51.217637,172.19.0.1,PostmanRuntime/7.51.0
921,U0350,TransferRecord,TRA-62162,read,True,ALLOW_DEFAULT,,0,2025-12-20 12:19:51.217637,172.19.0.1,PostmanRuntime/7.51.0
922,U0475,BillingRecord,BIL-10206,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-26 16:56:51.217637,10.0.0.10,okhttp/4.11.0
923,U0350,PatientProfile,PAT-95789,update,True,ALLOW_DEFAULT,,0,2025-11-13 03:12:51.217637,192.168.1.20,PostmanRuntime/7.51.0
924,U0498,ClinicalNote,CLI-27607,create,True,ALLOW_DEFAULT,,0,2025-11-04 21:53:51.217637,192.168.1.20,PostmanRuntime/7.51.0
925,U0422,BillingRecord,BIL-69069,read,True,ALLOW_DEFAULT,,0,2025-12-08 12:08:51.217637,10.0.1.11,PostmanRuntime/7.51.0
926,U0299,AdmissionRecord,ADM-35150,create,True,ALLOW_DEFAULT,,0,2025-11-10 11:52:51.217637,192.168.1.20,Mozilla/5.0
927,U0177,IncidentCase,INC-24312,create,True,ALLOW_DEFAULT,,0,2026-01-04 22:16:51.217637,10.0.1.11,PostmanRuntime/7.51.0
928,U0050,LabOrder,LAB-26342,read,True,ALLOW_DEFAULT,,0,2025-11-12 01:54:51.217637,10.0.0.10,Mozilla/5.0
929,U0133,WorkSchedule,WOR-72638,create,True,ALLOW_DEFAULT,,0,2025-12-01 01:14:51.217637,10.0.0.10,PostmanRuntime/7.51.0
930,U0333,BillingRecord,BIL-97205,create,True,ALLOW_DEFAULT,,0,2025-12-09 21:41:51.217637,10.0.0.10,PostmanRuntime/7.51.0
931,U0077,PatientProfile,PAT-59239,read,True,ALLOW_DEFAULT,,0,2025-12-11 18:33:51.217637,172.19.0.1,Mozilla/5.0
932,U0198,AccessPolicy,ACC-89216,update,True,ALLOW_DEFAULT,,0,2025-11-25 23:28:51.217637,172.19.0.1,Mozilla/5.0
933,U0311,Invoice,INV-51317,update,True,ALLOW_DEFAULT,,0,2025-12-31 05:44:51.217637,10.0.1.11,Mozilla/5.0
934,U0227,AccessPolicy,ACC-90059,read,True,ALLOW_DEFAULT,,0,2025-10-23 02:21:51.217637,172.19.0.1,Mozilla/5.0
935,U0401,BillingRecord,BIL-69889,create,True,ALLOW_DEFAULT,,0,2026-01-05 03:02:51.217637,192.168.1.20,okhttp/4.11.0
936,U0474,FinancialReport,FIN-13365,read,True,ALLOW_DEFAULT,,0,2025-12-11 16:12:51.217637,10.0.0.10,okhttp/4.11.0
937,U0100,SystemConfig,SYS-58290,read,True,ALLOW_DEFAULT,,0,2025-11-28 00:32:51.217637,192.168.1.20,okhttp/4.11.0
938,U0366,FinancialReport,FIN-10410,read,True,ALLOW_DEFAULT,,0,2026-01-15 15:39:51.217637,172.19.0.1,PostmanRuntime/7.51.0
939,U0486,BillingRecord,BIL-52667,create,True,ALLOW_DEFAULT,,0,2025-12-18 14:16:51.217637,192.168.1.20,PostmanRuntime/7.51.0
940,U0214,PatientProfile,PAT-90293,update,True,ALLOW_DEFAULT,,0,2025-12-29 03:44:51.217637,10.0.0.10,Mozilla/5.0
941,U0301,StaffProfile,STA-96289,read,True,ALLOW_DEFAULT,,0,2026-01-03 21:40:51.217637,10.0.0.10,okhttp/4.11.0
942,U0295,TransferRecord,TRA-35569,read,True,ALLOW_DEFAULT,,0,2025-12-21 16:34:51.217637,10.0.1.11,okhttp/4.11.0
943,U0415,AccessPolicy,ACC-14160,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-10-29 12:38:51.217637,192.168.1.20,PostmanRuntime/7.51.0
944,U0456,DischargeSummary,DIS-81925,read,True,ALLOW_DEFAULT,,0,2026-01-15 17:55:51.217637,192.168.1.20,PostmanRuntime/7.51.0
945,U0176,VitalSigns,VIT-73198,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-17 04:52:51.217637,10.0.1.11,PostmanRuntime/7.51.0
946,U0367,IncidentCase,INC-96474,update,True,ALLOW_DEFAULT,,0,2025-12-20 14:17:51.217637,10.0.0.10,PostmanRuntime/7.51.0
947,U0385,PatientProfile,PAT-31002,read,True,ALLOW_DEFAULT,,0,2026-01-10 10:45:51.217637,172.19.0.1,Mozilla/5.0
948,U0121,WorkSchedule,WOR-43767,create,True,ALLOW_DEFAULT,,0,2025-12-17 12:04:51.217637,192.168.1.20,okhttp/4.11.0
949,U0076,AdmissionRecord,ADM-80063,create,True,ALLOW_DEFAULT,,0,2025-12-14 13:19:51.217637,192.168.1.20,PostmanRuntime/7.51.0
950,U0229,PatientProfile,PAT-39334,create,True,ALLOW_DEFAULT,,0,2026-01-10 16:49:51.217637,10.0.0.10,okhttp/4.11.0
951,U0160,PatientProfile,PAT-95710,create,True,ALLOW_DEFAULT,,0,2025-12-15 08:00:51.217637,192.168.1.20,PostmanRuntime/7.51.0
952,U0171,MedicalRecord,MED-48138,update,True,ALLOW_DEFAULT,,0,2025-10-25 20:51:51.217637,10.0.0.10,PostmanRuntime/7.51.0
953,U0377,IncidentCase,INC-34662,create,True,ALLOW_DEFAULT,,0,2025-12-24 15:57:51.217637,10.0.0.10,okhttp/4.11.0
954,U0156,IncidentCase,INC-51074,update,True,ALLOW_DEFAULT,,0,2026-01-12 17:30:51.217637,192.168.1.20,okhttp/4.11.0
955,U0196,AccessPolicy,ACC-18111,update,True,ALLOW_DEFAULT,,0,2025-12-10 14:19:51.217637,10.0.1.11,Mozilla/5.0
956,U0386,BillingRecord,BIL-57844,update,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-29 11:31:51.217637,10.0.1.11,okhttp/4.11.0
957,U0212,TransferRecord,TRA-39116,read,True,ALLOW_DEFAULT,,0,2025-10-27 14:09:51.217637,192.168.1.20,PostmanRuntime/7.51.0
958,U0067,Appointment,APP-51409,create,True,ALLOW_DEFAULT,,0,2025-10-31 01:25:51.217637,172.19.0.1,PostmanRuntime/7.51.0
959,U0171,ImagingOrder,IMA-29323,create,True,ALLOW_DEFAULT,,0,2025-12-11 15:14:51.217637,172.19.0.1,PostmanRuntime/7.51.0
960,U0123,IncidentCase,INC-14501,update,True,ALLOW_DEFAULT,,0,2025-12-11 09:35:51.217637,172.19.0.1,Mozilla/5.0
961,U0001,MedicalRecord,MED-45841,update,True,ALLOW_DEFAULT,,0,2026-01-03 01:04:51.217637,192.168.1.20,okhttp/4.11.0
962,U0130,AuditLog,AUD-48206,read,True,ALLOW_DEFAULT,,0,2025-12-20 23:32:51.217637,192.168.1.20,PostmanRuntime/7.51.0
963,U0201,BillingRecord,BIL-30014,read,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-01 05:51:51.217637,10.0.1.11,okhttp/4.11.0
964,U0193,Invoice,INV-16889,update,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-09 21:59:51.217637,10.0.1.11,Mozilla/5.0
965,U0104,Invoice,INV-96409,read,True,ALLOW_DEFAULT,,0,2026-01-08 22:25:51.217637,10.0.1.11,PostmanRuntime/7.51.0
966,U0169,AccessPolicy,ACC-65369,update,True,ALLOW_DEFAULT,,0,2025-12-18 14:12:51.217637,192.168.1.20,Mozilla/5.0
967,U0382,LabResult,LAB-19414,read,True,ALLOW_DEFAULT,,0,2025-12-04 22:24:51.217637,172.19.0.1,Mozilla/5.0
968,U0001,VitalSigns,VIT-81828,read,True,ALLOW_DEFAULT,,0,2025-11-22 17:31:51.217637,10.0.0.10,PostmanRuntime/7.51.0
969,U0338,FinancialReport,FIN-17094,read,True,ALLOW_DEFAULT,,0,2026-01-03 05:45:51.217637,172.19.0.1,Mozilla/5.0
970,U0187,TransferRecord,TRA-28030,read,True,ALLOW_DEFAULT,,0,2025-11-27 02:37:51.217637,192.168.1.20,Mozilla/5.0
971,U0345,DischargeSummary,DIS-38591,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-30 02:27:51.217637,10.0.1.11,okhttp/4.11.0
972,U0038,SystemConfig,SYS-85455,update,True,ALLOW_DEFAULT,,0,2025-10-27 04:01:51.217637,10.0.1.11,Mozilla/5.0
973,U0119,InsuranceClaim,INS-99056,read,False,DENY_POLICY,NOT_ALLOWED,3,2026-01-02 11:57:51.217637,10.0.1.11,PostmanRuntime/7.51.0
974,U0259,ImagingResult,IMA-33544,read,True,ALLOW_DEFAULT,,0,2026-01-11 21:50:51.217637,10.0.0.10,PostmanRuntime/7.51.0
975,U0467,WorkSchedule,WOR-54366,create,False,DENY_POLICY,NOT_ALLOWED,3,2025-12-10 21:36:51.217637,192.168.1.20,PostmanRuntime/7.51.0
976,U0435,LabResult,LAB-42112,read,True,ALLOW_DEFAULT,,0,2025-10-20 23:34:51.217637,10.0.0.10,PostmanRuntime/7.51.0
977,U0293,Invoice,INV-88139,read,True,ALLOW_DEFAULT,,0,2026-01-12 18:34:51.217637,10.0.1.11,okhttp/4.11.0
978,U0314,DischargeSummary,DIS-96313,read,True,ALLOW_DEFAULT,,0,2025-10-26 01:04:51.217637,192.168.1.20,okhttp/4.11.0
979,U0148,IncidentCase,INC-95615,read,True,ALLOW_DEFAULT,,0,2025-11-27 09:41:51.217637,172.19.0.1,PostmanRuntime/7.51.0
980,U0158,AdmissionRecord,ADM-25997,read,True,ALLOW_DEFAULT,,0,2025-12-01 10:01:51.217637,10.0.1.11,PostmanRuntime/7.51.0
981,U0264,TransferRecord,TRA-72848,read,True,ALLOW_DEFAULT,,0,2025-11-11 19:16:51.217637,10.0.0.10,okhttp/4.11.0
982,U0436,InsuranceClaim,INS-94488,read,True,ALLOW_DEFAULT,,0,2025-12-20 20:28:51.217637,192.168.1.20,Mozilla/5.0
983,U0006,AdmissionRecord,ADM-52628,read,True,ALLOW_DEFAULT,,0,2025-10-23 16:01:51.217637,10.0.1.11,Mozilla/5.0
